date,sku_name,product_id,merchant_code,merchant_badge,product_type,merchant_city,cod,price,stock,daily_gmv,daily_sold,daily_view,rating,total_review,total_sold
4/15/2020,XIAOMI Mi A2 LITE TAM MiA2 XIOMI SIOMI - Hitam,D884,2455,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2100000,999993,0,0,3,100,19,39
4/1/2020,REDMI 6 PRO RAM 4/64,D2211,1251,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1925000,12,0,0,15,100,3,48
4/13/2020,Xiaomi Redmi 6 3/32,C1239,4152,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,1990000,999974,0,0,2,99,64,99
4/12/2020,"Xiaomi Redmi 6 4/64,Garansi TAM - Hitam",D2209,3556,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,2350000,999976,0,0,1,99,21,38
4/5/2020,Xiaomi redmi 8 Rom 4 64 resmi 4/64 - Merah,F2941,2900,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,1707900,1,10247400,6,233,98,10,23
4/11/2020,XIOMI REDMI 6 ORIGINAL 100%,D2212,4154,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Karanganyar,FALSE,1999999,999995,0,0,1,100,18,37
4/2/2020,Xiaomi Mi A2 Lite 4/64 TAM Mia2 Xiomi Siomi Garansi Resmi - Biru,F1543,1147,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1775000,4,0,0,40,100,6,17
4/9/2020,XIAOMI REDMI 6 RAM 3/32GB GARANSI RESMI TAM - Biru Muda,F2942,4132,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1450000,5,0,0,30,99,28,44
4/21/2020,xiaomi redmi 6 ram 3/32 - Gold,D890,2464,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Tangerang,FALSE,1700000,9973,0,0,5,99,28,134
4/24/2020,XIAOMI REDMI 6 4/64 - GARANSI RESMI TAM - Gold,D2213,1062,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1635000,4,0,0,20,95,53,193
4/22/2020,Xiaomi Redmi 6 Ram 4GB Internal 64GB,D2214,998,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Bandung,FALSE,2100000,5,0,0,2,100,32,36
4/29/2020,Xiaomi Redmi 6 Ram 3GB/32GB Garansi Distributor,D2215,2574,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,2100000,999993,0,0,1,100,27,47
4/18/2020,Xiaomi Redmi A2 Lite,D2205,4149,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,1980000,999933,0,0,4,99,27,83
4/20/2020,Xiaomi Redmi A2 Lite,D2205,4149,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,1980000,999931,1980000,1,9,99,28,84
4/6/2020,Xiaomi Redmi 6 3/32 grs Tam,D886,2459,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1750000,999916,0,0,7,99,109,457
4/16/2020,redmi 6,D2200,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2010000,999999,0,0,1,96,32,45
4/12/2020,Xiaomi Redmi 6 Pro,D2216,4155,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surakarta,FALSE,2000000,999999,0,0,1,100,18,31
4/7/2020,Xiao mi Redmi 7 Ram 3/32,E3166,1328,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1976000,131,0,0,7,97,55,59
4/1/2020,Promo Xiaomi redmi 6A Tam,E3167,4153,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,1145000,2,0,0,18,100,4,18
4/14/2020,Mi A2 Lite,C1238,1862,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,3004000,11,0,0,1,100,24,32
4/5/2020,xiaomi redmi 6 TAM 3/32 - Emas,C1242,2333,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Pasuruan,FALSE,1520000,10,0,0,2,100,2,181
4/9/2020,Hp Xiaomi Redmi 6 RAM 3/32-Garansi Distributor-Grey ( Abu-abu) - Hitam,C1232,1049,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Timur,FALSE,1649000,26,0,0,191,96,46,97
4/19/2020,Xiao mi Redmi 7 Ram 3/32,E3166,1328,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1976000,130,0,0,4,97,55,60
4/30/2020,hp redmi,C1240,1351,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1500000,999974,0,0,2,98,27,74
4/25/2020,HP XIAOMI REDMI 6 RAM 3/32 Garansi Distributor,D2203,3341,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2500000,6,0,0,2,100,23,95
4/18/2020,Xiaomi Redmi 1S,A498,4156,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,1500000,10,0,0,1,100,35,68
4/1/2020,XIAOMI REDMI 6 TAM RESMI RAM 4G 64GB REDMI6 XIOMI - Hitam,E1623,1054,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1499000,3,8994000,6,174,97,162,420
4/7/2020,Xiaomi Redmi 6 4/64 TAM,D2217,4157,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,2000000,999897,0,0,2,100,5,109
4/15/2020,xiaomi redmi play 4/64 garansi,D2199,1966,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,1990000,9,0,0,2,100,20,55
4/29/2020,"Xiaomi Redmi 6 4/64,Garansi TAM - Hitam",D2209,3556,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,2350000,999976,0,0,1,99,21,38
4/25/2020,XIOMI REDMI 6 ORIGINAL 100%,D2212,4154,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Karanganyar,FALSE,1999999,999995,0,0,1,100,18,37
4/19/2020,Redmi 6 pro ram 4gb 32gb - Biru,D2218,1187,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,2100000,999996,0,0,1,100,23,31
4/14/2020,Xiaomi Redmi 6 4GB/64GB - Hitam - Biru Muda,D2206,56,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Batam,FALSE,2000000,999978,0,0,2,100,26,54
4/11/2020,Xiaomi Redmi A2 Lite,D2205,4149,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,1980000,999944,3960000,2,8,99,22,74
4/10/2020,Xiaomi Redmi 6 Pro,D2216,4155,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surakarta,FALSE,2000000,999999,0,0,2,100,18,31
4/30/2020,HP XIAOMI REDMI 6 (XIOMI MI 6 RAM 3/32 GB 3GB 32GB) GREY/ABU-ABU - Kuning,F2938,881,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Timur,FALSE,1630000,22,0,0,26,95,43,103
4/22/2020,Xiaomi Redmi 6 Ram 4/64 Garansi Resmi TAM,D2201,1254,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,2000000,999991,0,0,2,100,38,73
4/19/2020,Xiaomi A2 Lite 4/64 garansi distributor,D889,2463,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2250000,999970,0,0,2,99,75,158
4/6/2020,XIAOMI REDMI 6 3/32 (XIOMI RAM 3GB ROM 32GB) REDMI 6 32GB GARANSI TAM - Emas,D883,931,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Timur,FALSE,1599000,7,0,0,11,100,13,22
4/20/2020,Xiaomi Mi A2 Lite - Ram 4 GB Internal 64GB (4/64 GB) - gold,F2939,1499,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1699800,3,0,0,12,93,104,259
4/17/2020,Xiaomi Mi A2 Lite Smartphone Gold Ram 4GB Internal 64GB Distributor,C618,2452,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,3200000,18,0,0,3,98,22,77
4/18/2020,Mi A2 Lite,C1238,1862,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,3004000,9,6008000,2,2,100,24,34
4/7/2020,Redmi 6 4/64gb,C617,1929,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Klaten,FALSE,1990000,3,0,0,3,99,26,58
4/22/2020,Xiaomi Redmi 6 Ram 4/64 Garansi distributor,D2219,4158,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2000000,9943,0,0,0,100,17,57
4/26/2020,Xiaomi Redmi 6 4GB/64GB - Hitam - Biru Muda,D2206,56,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Batam,FALSE,2000000,999978,0,0,2,100,26,54
4/25/2020,xiaomi redmi 6 A Ram 2 GB,E3170,4159,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Malang,FALSE,2000000,999957,0,0,1,100,25,47
4/15/2020,XIAOMI REDMI 6 4/64 - GARANSI RESMI TAM - Hitam,D881,1062,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1635000,7,1635000,1,28,95,53,193
4/11/2020,Xiaomi Redmi 6 3/32GB Garansi Resmi TAM - Emas/Gold,D2207,1930,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,1708000,999925,0,0,7,99,31,91
4/23/2020,Xiao Mi Redmi 5,C1236,4148,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,2000000,999949,0,0,4,100,22,90
4/26/2020,Xiaomi redmi 6 ram 3gb 32gb garansi resmi TAM - Biru,D2220,1187,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,1650000,999993,0,0,2,100,19,27
4/13/2020,Redmi 6 4/64gb,C617,1929,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Klaten,FALSE,1990000,3,0,0,1,99,26,58
4/18/2020,XIOMI REDMI 6 ORIGINAL 100%,D2212,4154,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Karanganyar,FALSE,1999999,999995,0,0,1,100,18,37
4/9/2020,Xiaomi A2 lite 4/64 garansi RESMI TAM,F1540,1909,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,2650000,42,0,0,10,100,38,81
4/29/2020,xiaomi redmi 6 A Ram 2 GB,E3170,4159,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Malang,FALSE,2000000,999957,0,0,1,100,25,47
4/22/2020,Xiaomi Redmi 6 Pro,D2216,4155,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surakarta,FALSE,2000000,999999,0,0,2,100,18,31
4/17/2020,"Xiaomi Redmi 6 4/64,Garansi TAM - Hitam",D2209,3556,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,2350000,999976,0,0,2,99,21,38
4/26/2020,xiaomi redmi play 4/64 garansi,D2199,1966,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,1990000,8,0,0,3,100,21,56
4/23/2020,mi a2 lite,C620,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2250000,999999,0,0,2,98,52,64
4/21/2020,XIAOMI REDMI 6 3/32GB GARANSI RESMI TAM - Hitam,F2943,1275,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1399000,3,0,0,9,97,25,92
4/30/2020,HP XIAOMI REDMI 6 PRO [4/32 GB] RAM 4GB ROM 32GB - BLACK & GOLD - Hitam,D2221,1021,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2175000,999999,0,0,3,100,18,83
4/3/2020,xiomi redmi 6 3/32 new grs tam,C1243,926,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1400000,2,0,0,47,100,19,36
4/20/2020,mi a2 lite,C620,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2250000,999999,0,0,1,98,52,64
4/29/2020,Xiaomi Redmi 6 Garansi TAM 4GB RAM 64GB ROM,D2222,1500,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Pekanbaru,FALSE,1800000,999998,0,0,1,100,22,50
4/12/2020,Xiaomi Redmi 6 Ram 4GB Internal 64GB,D2214,998,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Bandung,FALSE,2100000,5,0,0,2,100,32,36
4/19/2020,Xiaomi Redmi 6 Ram 4/64gb Distributor,D880,1921,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Bantul,FALSE,1970000,2,0,0,6,100,20,155
4/3/2020,FLASH SALE TERMURAH Xiaomi redmi 6 RAM 4gb ROM 64gb garansi resmi TAM,F1545,2461,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,1515000,1,0,0,2,100,6,22
4/12/2020,XIAOMI Mi A2 LITE TAM MiA2 XIOMI SIOMI - Hitam,D884,2455,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2100000,999993,0,0,1,100,19,39
4/29/2020,Xiaomi Mi A2 Lite 3/32 Blue Gold Black,D887,1266,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,2000000,999998,0,0,1,99,29,61
4/24/2020,Xiaomi redmi 6 ram 3gb 32gb garansi resmi TAM - Biru,D2220,1187,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,1650000,999993,0,0,1,100,19,27
4/13/2020,XIAOMI REDMI 6 3/32GB GARANSI RESMI TAM - Hitam,F2943,1275,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1395000,3,0,0,6,97,25,92
4/20/2020,XIAOMI REDMI 6 3/32GB GARANSI RESMI TAM - Hitam,F2943,1275,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1399000,3,0,0,4,97,25,92
4/21/2020,Xiaomi Redmi 6 4/64GB - Gold,E3171,1246,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Timur,FALSE,1800000,999973,0,0,1,100,20,25
4/12/2020,Xiaomi Redmi 6 3/32,C1239,4152,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,1990000,999974,0,0,2,99,64,99
4/3/2020,Xiaomi Redmi 8 [ 4GB 64GB / 64 ] Black Blue Red Garansi Resmi TAM - Non Bonus,F2944,918,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1701000,990,0,0,15,80,3,10
4/9/2020,Hp Xiaomi Mi A2 Lite Ram 4Gb Internal 64Gb Garansi Distributor,E1625,2458,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2500000,9996,0,0,39,100,23,52
4/17/2020,Redmi 6 4/64gb,C617,1929,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Klaten,FALSE,1990000,3,0,0,2,99,26,58
4/27/2020,HP XIAOMI REDMI 6 (XIOMI MI 6 RAM 3/32 GB 3GB 32GB) GREY/ABU-ABU - Kuning,F2938,881,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Timur,FALSE,1630000,22,0,0,8,95,43,103
4/23/2020,XIAOMI REDMI PRO RAM 3GB ROM 64GB - Gold,D2210,2214,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1899000,8,0,0,5,97,70,111
4/27/2020,Xiaomi Redmi 6 Ram 4/64 Garansi Resmi TAM,D2201,1254,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,2000000,999991,0,0,1,100,38,73
4/2/2020,handphone redmi,E1620,2453,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Yogyakarta,FALSE,2000000,999857,0,0,1,100,108,169
4/26/2020,Xiaomi Mi A2 Lite 3/32 Garansi TAM,E3172,4160,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,2993000,65,0,0,6,100,18,26
4/12/2020,XIAOMI REDMI 6 TAM RESMI RAM 4G 64GB REDMI6 XIOMI - Emas,C1234,1054,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1499000,4,17988000,12,324,97,177,462
4/19/2020,Xiaomi redmi 6 4/64GB Black - Hitam,C1244,4161,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2675000,999897,0,0,3,100,21,187
4/25/2020,Xiaomi Redmi 6 3GB/32GB - Blue - Biru Muda,D888,2462,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,2000500,999998,0,0,2,97,41,77
4/22/2020,redmi 6,D2200,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2010000,999999,0,0,2,96,32,45
4/8/2020,hp redmi,C1240,1351,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1500000,999974,0,0,2,98,27,74
4/21/2020,mi a2 lite,C620,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2250000,999999,0,0,1,98,52,64
4/21/2020,Xiaomi Mi A2 Lite - Ram 4 GB Internal 64GB (4/64 GB) - gold,F2939,1499,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1699800,3,0,0,22,93,104,259
4/12/2020,"XIAOMI REDMI 6 PRO,RAM,3/32GB",D2223,4162,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,2500000,999999,0,0,2,100,17,21
4/1/2020,handphone redmi,E1620,2453,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Yogyakarta,FALSE,2000000,999857,0,0,2,100,108,169
4/14/2020,HP XIAOMI REDMI 6 PRO [4/32 GB] RAM 4GB ROM 32GB - BLACK & GOLD - Hitam,D2221,1021,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2175000,999999,0,0,4,100,18,83
4/25/2020,Xiaomi Redmi 6 Pro,D2216,4155,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surakarta,FALSE,2000000,999999,0,0,1,100,18,31
4/29/2020,MI Xiaomi redmi 6a TAM RESMI,E3173,1762,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sragen,FALSE,1349700,1,0,0,9,100,30,518
4/13/2020,Xiaomi Redmi A2 Lite,D2205,4149,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Tangerang,FALSE,1980000,999943,1980000,1,8,99,22,75
4/24/2020,redmi 6,D2200,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2010000,999999,0,0,1,96,32,45
4/27/2020,xiaomi mia2 lite 32gb tam,D2208,970,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1981000,999956,0,0,1,99,40,92
4/8/2020,Xiaomi Mi A2 Lite,E3174,2234,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Bogor,FALSE,2000000,19,0,0,3,100,2,45
4/29/2020,XIAOMI Mi A2 LITE TAM MiA2 XIOMI SIOMI - Hitam,F2945,1054,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1775000,1,0,0,33,95,64,178
4/23/2020,Xiaomi Redmi 6 3/32 grs Tam,D886,2459,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1750000,999916,0,0,4,99,109,457
4/19/2020,Hp Xiaomi Redmi S2 (Xiomi Mi S 2 3/32Gb) - Ram 3/32Gb - Gold & Grey -,D2224,3159,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,2780400,999967,0,0,4,100,32,34
4/22/2020,Xiaomi Mi A2 Lite Garansi Tam Resmi 1 Tahun - Black - Blue - Gold - Biru,C381,57,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1699000,999999,0,0,4,98,47,134
4/25/2020,Xiaomi Redmi 6 Ram 3GB/32GB Garansi Distributor,D2215,2574,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,2100000,999993,0,0,1,100,27,47
4/15/2020,Xiomy A2 Lite ( Mi A2 Lite ),C1237,1245,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sragen,FALSE,3350000,81,0,0,1,92,81,157
4/11/2020,Xiaomi redmi 6 ram 3gb 32gb garansi resmi TAM - Biru,D2220,1187,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,1650000,999993,0,0,1,100,19,27
4/16/2020,"Xiaomi Redmi 6 4/64,Garansi TAM - Hitam",D2209,3556,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,2350000,999976,0,0,2,99,21,38
4/13/2020,xiaomi redmi 6 ram 3/32 - Gold,D890,2464,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Tangerang,FALSE,1700000,9973,0,0,4,99,28,134
4/29/2020,Hp Xiaomi Mi A2 Lite Ram 4Gb Internal 64Gb Garansi Distributor,E1625,2458,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2500000,9996,0,0,1,100,23,52
4/15/2020,Xiaomi Redmi 6 - RAM 4GB ROM 64GB (4/64) -Gold - Baru - Resmi TAM,D2225,4163,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Bekasi,FALSE,2000000,999999,0,0,3,100,38,65
4/29/2020,Xiaomi Redmi 6 4/64GB - Gold,E3171,1246,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Timur,FALSE,1800000,999973,0,0,1,100,20,25
4/13/2020,XIAOMI Mi A2 LITE TAM MiA2 XIOMI SIOMI - Biru Muda,C623,1054,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1875000,1,0,0,19,95,63,177
4/25/2020,"Xiaomi Redmi 6 4/64,Garansi TAM - Hitam",D2209,3556,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,2350000,999976,0,0,1,99,21,38
4/10/2020,handphone redmi,E1620,2453,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Yogyakarta,FALSE,2000000,999857,0,0,2,100,108,169
4/24/2020,XIAOMI REDMI 6 TAM RESMI RAM 4G 64GB REDMI6 XIOMI - Emas,C1234,1054,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1550000,2,12400000,8,529,97,191,489
4/8/2020,REDMI 6 PRO RAM 4/64,D2211,1251,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1925000,12,0,0,10,100,3,48
4/3/2020,FLASH SALE TERMURAH Xiaomi redmi 6 RAM 3gb ROM 32gb garansi resmi TAM,D2226,2461,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Selatan,FALSE,1425000,1,0,0,5,97,18,56
4/13/2020,redmi 6,D2200,2456,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Sidoarjo,FALSE,2010000,999999,0,0,1,96,32,45
4/11/2020,xiaomi redmi 6 ram 3/32 - Gold,D890,2464,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kab. Tangerang,FALSE,1700000,9973,0,0,2,99,28,134
4/9/2020,Xiaomi Mi A2 Lite - Ram 4 GB Internal 64GB (4/64 GB) - gold,F2939,1499,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Pusat,FALSE,1699800,3,0,0,444,93,104,259
4/24/2020,Xiaomi Redmi 6 3/32,C1239,4152,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,1990000,999974,0,0,1,99,64,99
4/22/2020,Mi A2 Lite,C1238,1862,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,3004000,9,0,0,1,100,24,34
4/22/2020,XIAOMI REDMI 6 4/64 - GARANSI RESMI TAM - Gold,D2213,1062,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Barat,FALSE,1635000,4,0,0,0,95,53,193
4/9/2020,Xiaomi Redmi 6 3/32,C1239,4152,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,1990000,999974,0,0,8,99,64,99
4/13/2020,Xiaomi Mi A2 Lite Garansi TAM 4GB RAM 64GB ROM - Emas,D2202,1500,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Pekanbaru,FALSE,2500000,999985,0,0,2,100,27,92
4/15/2020,Mi A2 Lite,C1238,1862,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Medan,FALSE,3004000,11,0,0,1,100,24,32
4/17/2020,Xiaomi redmi 6 - 32GB internal Ram 3GB - TAM - Garansi Resmi 1thn,C1245,1990,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Administrasi Jakarta Utara,FALSE,2000000,999999,0,0,3,100,27,43
4/16/2020,Xiaomi Redmi 6 Garansi TAM 4GB RAM 64GB ROM,D2222,1500,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Pekanbaru,FALSE,1800000,999998,0,0,1,100,22,50
4/24/2020,Xiaomi Redmi 6 Ram 3GB/32GB Garansi Distributor,D2215,2574,PM,Xiaomi Mi A2 Lite (Redmi 6 Pro),Kota Surabaya,FALSE,2100000,999993,0,0,1,100,27,47
4/27/2020,Samsung Galaxy A8 STAR,D2227,2524,PM,Samsung Galaxy A8 Star (A9 Star),Kota Batam,FALSE,5000000,999959,0,0,3,99,34,68
